Column1.cantidad_Cargadores;Column1.cargadores.cantidad_Conectores;Column1.cargadores.conectores.cable;Column1.cargadores.conectores.carga;Column1.cargadores.conectores.identificadorConector;Column1.cargadores.conectores.potencia;Column1.cargadores.conectores.tipo;Column1.cargadores.identificadorCargador;Column1.cargadores.marca;Column1.cargadores.modelo;Column1.cargadores.potencia;Column1.cargadores.tieneCables;Column1.comuna;Column1.direccion;Column1.empresa_Dx;Column1.inscripcion;Column1.fecha;Column1.latitud;Column1.longitud;Column1.nombre;Column1.propietario;Column1.region;Column1.rut_Propietario;Column1.tipo_Instalacion;Column1.horario;año;mes;día
1;2;NO;AC;1063-2;22;AC-Tipo 2 (Menneke);1002-1;Ducati;Pole Station 3G;44;NO;Pucón;Palguin Esq. O'Higgins 415;;1985039;12/04/2019 17:42:54;-39,27614069;-71,97334905;Municipalidad de Pucón;Enel X Chile SpA;La Araucanía;76924079-9;Servicio de recarga Pública (BNUP);;2019;4;12
1;2;NO;AC;1141-1;7;AC-Tipo 2 (Menneke);1061-1;Schneider Evlink Parking ;EV-1;14;NO;Las Condes;Presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;1985037;12/04/2019 17:14:21;-33,40180113;-70,57971787;Parque Arauco, Presidente Kennedy Nº 5413;Parque Arauco SA;Metropolitana;94627000-8;Servicio de recarga Pública (BNUP);;2019;4;12
1;2;NO;AC;1141-2;7;AC-Tipo 2 (Menneke);1061-1;Schneider Evlink Parking ;EV-1;14;NO;Las Condes;Presidente Kennedy 5413;ENEL DISTRIBUCION CHILE S.A.;1985037;12/04/2019 17:14:21;-33,40180113;-70,57971787;Parque Arauco, Presidente Kennedy Nº 5413;Parque Arauco SA;Metropolitana;94627000-8;Servicio de recarga Pública (BNUP);;2019;4;12
1;2;NO;AC;1143-1;22;AC-Tipo 2 (Menneke);1062-1;EVBOX;EVBOX Public Line;48;NO;Las Condes;Av. Plaza  N/A;ENEL DISTRIBUCION CHILE S.A.;1977451;03/04/2019 14:59:11;-33,39269822;-70,50371744;Inversión Vida Parque SA;Municipalidad de las Condes;Metropolitana;69070400-5;Servicio de recarga Pública (Vía interurbana);;2019;4;3
1;2;NO;AC;1143-2;22;AC-Tipo 2 (Menneke);1062-1;EVBOX;EVBOX Public Line;48;NO;Las Condes;Av. Plaza  N/A;ENEL DISTRIBUCION CHILE S.A.;1977451;03/04/2019 14:59:11;-33,39269822;-70,50371744;Inversión Vida Parque SA;Municipalidad de las Condes;Metropolitana;69070400-5;Servicio de recarga Pública (Vía interurbana);;2019;4;3
1;2;NO;AC;1164-1;22;AC-Tipo 2 (Menneke);1104-1;EVBOX;EVBOX Public Line;48;NO;Las Condes;Juan de Austria  N/A;ENEL DISTRIBUCION CHILE S.A.;1987274;16/04/2019 18:45:20;-33,430885;-70,579121;Entrada Jumbo;Municipalidad de las Condes;Metropolitana;69070400-5;Servicio de recarga Pública (Vía interurbana);;2019;4;16
1;2;NO;AC;1164-2;22;AC-Tipo 2 (Menneke);1104-1;EVBOX;EVBOX Public Line;48;NO;Las Condes;Juan de Austria  N/A;ENEL DISTRIBUCION CHILE S.A.;1987274;16/04/2019 18:45:20;-33,430885;-70,579121;Entrada Jumbo;Municipalidad de las Condes;Metropolitana;69070400-5;Servicio de recarga Pública (Vía interurbana);;2019;4;16
1;2;NO;AC;1201-1;22;AC-Tipo 2 (Menneke);1141-1;EVBOX;EVBOX Public Line;48;NO;Las Condes;Alejandro Fleming  N/A;ENEL DISTRIBUCION CHILE S.A.;1991739;25/04/2019 15:33:22;-33,42545314;-70,55409113;Alejandro Fleming Frente N° 7501;Municipalidad de las Condes;Metropolitana;69070400-5;Servicio de recarga Pública (Vía interurbana);;2019;4;25
1;2;NO;AC;1201-2;22;AC-Tipo 2 (Menneke);1141-1;EVBOX;EVBOX Public Line;48;NO;Las Condes;Alejandro Fleming  N/A;ENEL DISTRIBUCION CHILE S.A.;1991739;25/04/2019 15:33:22;-33,42545314;-70,55409113;Alejandro Fleming Frente N° 7501;Municipalidad de las Condes;Metropolitana;69070400-5;Servicio de recarga Pública (Vía interurbana);;2019;4;25
1;2;NO;AC;1221-1;22;AC-Tipo 2 (Menneke);1161-1;EVBOX;EVBOX Public Line;48;NO;Las Condes;Presidente Errazuriz N/A;ENEL DISTRIBUCION CHILE S.A.;1991821;25/04/2019 16:11:01;-33,42128764;-70,59530496;Estadio Francés;Municipalidad de las Condes;Metropolitana;69070400-5;Servicio de recarga Pública (Vía interurbana);;2019;4;25
1;2;NO;AC;1221-2;22;AC-Tipo 2 (Menneke);1161-1;EVBOX;EVBOX Public Line;48;NO;Las Condes;Presidente Errazuriz N/A;ENEL DISTRIBUCION CHILE S.A.;1991821;25/04/2019 16:11:01;-33,42128764;-70,59530496;Estadio Francés;Municipalidad de las Condes;Metropolitana;69070400-5;Servicio de recarga Pública (Vía interurbana);;2019;4;25
1;2;NO;AC;1261-1;22;AC-Tipo 2 (Menneke);1201-1;Ducati;Pole Station 3G;44;NO;Villarrica;Pedro de Valdivia Esq. Colo Colo 410;;1991873;25/04/2019 16:34:34;-39,28719699;-72,22139348;Colo Colo  N° 410;Enel X Chile SpA;La Araucanía;76924079-9;Servicio de recarga Pública (BNUP);;2019;4;25
1;2;NO;AC;1261-2;22;AC-Tipo 2 (Menneke);1201-1;Ducati;Pole Station 3G;44;NO;Villarrica;Pedro de Valdivia Esq. Colo Colo 410;;1991873;25/04/2019 16:34:34;-39,28719699;-72,22139348;Colo Colo  N° 410;Enel X Chile SpA;La Araucanía;76924079-9;Servicio de recarga Pública (BNUP);;2019;4;25
1;2;NO;AC;1321-1;44;AC-Tipo 2 (Menneke);1281-1;EVBOX;EVBOX Public Line;48;NO;Las Condes;Presidente Errazuriz N/A;ENEL DISTRIBUCION CHILE S.A.;2007740;27/05/2019 10:06:34;-33,420269;-70,588459;Presidente Errazuriz frente  al Nº 3753;Municipalidad de Las Condes;Metropolitana;69070400-5;Servicio de recarga Pública (Vía interurbana);;2019;5;27
1;2;NO;AC;1321-2;44;AC-Tipo 2 (Menneke);1281-1;EVBOX;EVBOX Public Line;48;NO;Las Condes;Presidente Errazuriz N/A;ENEL DISTRIBUCION CHILE S.A.;2007740;27/05/2019 10:06:34;-33,420269;-70,588459;Presidente Errazuriz frente  al Nº 3753;Municipalidad de Las Condes;Metropolitana;69070400-5;Servicio de recarga Pública (Vía interurbana);;2019;5;27
1;1;NO;AC;1467-1;22;AC-Tipo 2 (Menneke);1461-1;EV BOX;S33211100;22;NO;ex-Quilpue;Zenteno 721;CHILQUINTA;2025981;27/06/2019 11:22:27;-33,04540148;-71,43806702;Oficina Chilquinta Quilpué;CHILQUINTA ENERGIA S.A;Valparaíso;96813520-1;Servicio de recarga Pública (BNUP);;2019;6;27
1;1;NO;AC;1469-1;22;AC-Tipo 2 (Menneke);1482-1;EV BOX;S33211100;22;NO;Los Andes;SANTA ROSA 457;CHILQUINTA;2026373;27/06/2019 12:56:40;-32,8345883;-70,59938632;Oficina Chilquinta Los Andes;CHILQUINTA ENERGIA S.A;Valparaíso;96813520-1;Servicio de recarga Pública (BNUP);;2019;6;27
1;1;NO;AC;1470-1;22;AC-Tipo 2 (Menneke);1483-1;EV BOX;S33211100;22;NO;ex-Quilpue;ALTO EL YUGO, LO OROZCO S/N;CHILQUINTA;2025220;26/06/2019 15:45:31;-33,0878;-71,403532;CCTA Chilquinta Quilpué;CHILQUINTA ENERGIA S.A;Valparaíso;96813520-1;Servicio de recarga Pública (BNUP);;2019;6;26
1;2;NO;AC;1471-1;22;AC-Tipo 2 (Menneke);1484-1;Enel ;Enel Pole Charging Station;45;NO;Las Condes;Mar de los Sargazos S/N;ENEL DISTRIBUCION CHILE S.A.;2007691;27/05/2019 09:44:26;-33,41039488;-70,56997904;Mar de los Sargazos con Rosario Sur;ENEL X Chile S.P.A.;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;5;27
1;2;NO;AC;1471-2;22;AC-Tipo 2 (Menneke);1484-1;Enel ;Enel Pole Charging Station;45;NO;Las Condes;Mar de los Sargazos S/N;ENEL DISTRIBUCION CHILE S.A.;2007691;27/05/2019 09:44:26;-33,41039488;-70,56997904;Mar de los Sargazos con Rosario Sur;ENEL X Chile S.P.A.;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;5;27
1;2;NO;AC;1475-1;22;AC-Tipo 2 (Menneke);1503-1;Enel;Enel Pole Charging Station;45;NO;Las Condes;Avenida Presidente Errazuriz s/n;ENEL DISTRIBUCION CHILE S.A.;2008635;28/05/2019 10:12:31;-33,41884715;-70,58370366;Presidente Riesco Esquina Asturias;ENEL X Chile S.P.A.;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;5;28
1;2;NO;AC;1475-2;22;AC-Tipo 2 (Menneke);1503-1;Enel;Enel Pole Charging Station;45;NO;Las Condes;Avenida Presidente Errazuriz s/n;ENEL DISTRIBUCION CHILE S.A.;2008635;28/05/2019 10:12:31;-33,41884715;-70,58370366;Presidente Riesco Esquina Asturias;ENEL X Chile S.P.A.;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;5;28
1;2;NO;AC;1477-1;22;AC-Tipo 2 (Menneke);1504-1;Enel;Enel Pole Charging Station;45;NO;Las Condes;Avenida Presidente Riesco s/n;ENEL DISTRIBUCION CHILE S.A.;2008611;28/05/2019 10:00:14;-33,40086331;-70,56705953;Presidente Riesco con Manquehue Norte;ENEL X Chile S.P.A.;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;5;28
1;2;NO;AC;1477-2;22;AC-Tipo 2 (Menneke);1504-1;Enel;Enel Pole Charging Station;45;NO;Las Condes;Avenida Presidente Riesco s/n;ENEL DISTRIBUCION CHILE S.A.;2008611;28/05/2019 10:00:14;-33,40086331;-70,56705953;Presidente Riesco con Manquehue Norte;ENEL X Chile S.P.A.;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;5;28
1;2;NO;AC;1479-1;22;AC-Tipo 2 (Menneke);1505-1;Enel;Enel Pole Charging Station;45;NO;Las Condes;La Castellana Sur s/n;ENEL DISTRIBUCION CHILE S.A.;2008624;28/05/2019 10:06:43;-33,41190603;-70,57688071;La Castellana Esquina Apoquindo;ENEL X Chile S.P.A.;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;5;28
1;2;NO;AC;1479-2;22;AC-Tipo 2 (Menneke);1505-1;Enel;Enel Pole Charging Station;45;NO;Las Condes;La Castellana Sur s/n;ENEL DISTRIBUCION CHILE S.A.;2008624;28/05/2019 10:06:43;-33,41190603;-70,57688071;La Castellana Esquina Apoquindo;ENEL X Chile S.P.A.;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;5;28
1;2;NO;AC;1481-1;22;AC-Tipo 2 (Menneke);1506-1;Enel;Enel Pole Charging Station;45;NO;Las Condes;Avenida Presidente Riesco s/n;ENEL DISTRIBUCION CHILE S.A.;2008618;28/05/2019 10:03:06;-33,40137232;-70,56780842;Electrolinera-39;ENEL X Chile S.P.A.;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;5;28
1;2;NO;AC;1481-2;22;AC-Tipo 2 (Menneke);1506-1;Enel;Enel Pole Charging Station;45;NO;Las Condes;Avenida Presidente Riesco s/n;ENEL DISTRIBUCION CHILE S.A.;2008618;28/05/2019 10:03:06;-33,40137232;-70,56780842;Electrolinera-39;ENEL X Chile S.P.A.;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;5;28
1;2;NO;AC;1483-1;22;AC-Tipo 2 (Menneke);1507-1;Enel;Enel Pole Charging Station;45;NO;Las Condes;Cerro Colorado s/n;ENEL DISTRIBUCION CHILE S.A.;2008629;28/05/2019 10:09:39;-33,40423112;-70,58000292;Electrolinera-40;ENEL X Chile S.P.A.;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;5;28
1;2;NO;AC;1483-2;22;AC-Tipo 2 (Menneke);1507-1;Enel;Enel Pole Charging Station;45;NO;Las Condes;Cerro Colorado s/n;ENEL DISTRIBUCION CHILE S.A.;2008629;28/05/2019 10:09:39;-33,40423112;-70,58000292;Electrolinera-40;ENEL X Chile S.P.A.;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;5;28
1;2;NO;AC;1601-1;22;AC-Tipo 2 (Menneke);1621-1;Pole Station 3G;Enel;44;NO;Providencia;Pedro de Valdivia Norte  699;ENEL DISTRIBUCION CHILE S.A.;2020039;17/06/2019 17:34:45;-33,41532814;-70,61739078;Parque Metropolitano- Entrada Pedro de Valdivia;Parque Metropolitano de Santia;Metropolitana;61809000-0;Servicio de recarga Pública (Vía interurbana);;2019;6;17
1;2;NO;AC;1601-2;22;AC-Tipo 2 (Menneke);1621-1;Pole Station 3G;Enel;44;NO;Providencia;Pedro de Valdivia Norte  699;ENEL DISTRIBUCION CHILE S.A.;2020039;17/06/2019 17:34:45;-33,41532814;-70,61739078;Parque Metropolitano- Entrada Pedro de Valdivia;Parque Metropolitano de Santia;Metropolitana;61809000-0;Servicio de recarga Pública (Vía interurbana);;2019;6;17
1;2;SI;AC;1641-1;7;AC-Tipo 1 (SAE J1772);1661-1;BTC Power;EVP 1001-30-P;14;SI;Huechuraba;Americo Vespucio Norte  1155;ENEL DISTRIBUCION CHILE S.A.;2026706;27/06/2019 17:54:52;-33,37013577;-70,66259928;Movicenter Huechuraba;Inver. e Inmobiliaria El Rosal;Metropolitana;96716200-0;Servicio de recarga Pública (BNUP);;2019;6;27
1;2;SI;AC;1642-1;7;AC-Tipo 2 (Menneke);1661-1;BTC Power;EVP 1001-30-P;14;SI;Huechuraba;Americo Vespucio Norte  1155;ENEL DISTRIBUCION CHILE S.A.;2026706;27/06/2019 17:54:52;-33,37013577;-70,66259928;Movicenter Huechuraba;Inver. e Inmobiliaria El Rosal;Metropolitana;96716200-0;Servicio de recarga Pública (BNUP);;2019;6;27
1;2;NO;AC;1624-1;22;AC-Tipo 2 (Menneke);1643-1;Pole Station 3G;Enel;22;NO;San Joaquín;Vicu¿a Mackenna  4917;ENEL DISTRIBUCION CHILE S.A.;2027198;28/06/2019 16:58:20;-33,5002601;-70,61646999;DUOC-UC. San Joaquín;Fundación Instituto Profeciona;Metropolitana;72754700-2;Servicio de recarga Pública (BNUP);;2019;6;28
1;2;NO;AC;1624-2;22;AC-Tipo 2 (Menneke);1643-1;Pole Station 3G;Enel;22;NO;San Joaquín;Vicu¿a Mackenna  4917;ENEL DISTRIBUCION CHILE S.A.;2027198;28/06/2019 16:58:20;-33,5002601;-70,61646999;DUOC-UC. San Joaquín;Fundación Instituto Profeciona;Metropolitana;72754700-2;Servicio de recarga Pública (BNUP);;2019;6;28
1;2;SI;AC;1643-1;7;AC-Tipo 1 (SAE J1772);1662-1;BTC POWER;EVP-1001-30-P;14;SI;Providencia;Andr¿s Bello  1863;ENEL DISTRIBUCION CHILE S.A.;2027189;28/06/2019 16:05:18;-33,42294017;-70,61701002;Automóvil Club Chile;Automovil Club de Chile;Metropolitana;81464600-9;Servicio de recarga Pública (BNUP);;2019;6;28
1;2;SI;AC;1644-1;7;AC-Tipo 2 (Menneke);1662-1;BTC POWER;EVP-1001-30-P;14;SI;Providencia;Andr¿s Bello  1863;ENEL DISTRIBUCION CHILE S.A.;2027189;28/06/2019 16:05:18;-33,42294017;-70,61701002;Automóvil Club Chile;Automovil Club de Chile;Metropolitana;81464600-9;Servicio de recarga Pública (BNUP);;2019;6;28
2;2;SI;AC;1645-1;3,5;AC-Tipo 1 (SAE J1772);1663-1;Circutor;E-home T2C16;3,5;SI;Las Condes;Isidora Goyenechea  2939;ENEL DISTRIBUCION CHILE S.A.;2027197;28/06/2019 16:53:50;-33,41422465;-70,60025282;Estacionamientos EME;Estacionamientos Generales Ltd;Metropolitana;77819190-3;Servicio de recarga Pública (BNUP);;2019;6;28
2;2;SI;AC;1646-1;3,5;AC-Tipo 2 (Menneke);1663-1;Circutor;E-home T2C16;3,5;SI;Las Condes;Isidora Goyenechea  2939;ENEL DISTRIBUCION CHILE S.A.;2027197;28/06/2019 16:53:50;-33,41422465;-70,60025282;Estacionamientos EME;Estacionamientos Generales Ltd;Metropolitana;77819190-3;Servicio de recarga Pública (BNUP);;2019;6;28
2;2;SI;AC;1645-1;3,5;AC-Tipo 1 (SAE J1772);1663-2;Circutor;E-home T2C16;3,5;SI;Las Condes;Isidora Goyenechea  2939;ENEL DISTRIBUCION CHILE S.A.;2027197;28/06/2019 16:53:50;-33,41422465;-70,60025282;Estacionamientos EME;Estacionamientos Generales Ltd;Metropolitana;77819190-3;Servicio de recarga Pública (BNUP);;2019;6;28
2;2;SI;AC;1646-1;3,5;AC-Tipo 2 (Menneke);1663-2;Circutor;E-home T2C16;3,5;SI;Las Condes;Isidora Goyenechea  2939;ENEL DISTRIBUCION CHILE S.A.;2027197;28/06/2019 16:53:50;-33,41422465;-70,60025282;Estacionamientos EME;Estacionamientos Generales Ltd;Metropolitana;77819190-3;Servicio de recarga Pública (BNUP);;2019;6;28
1;2;SI;AC;1649-1;7;AC-Tipo 1 (SAE J1772);1682-1;BTC POWER ;EVP-1001-30-P;14;SI;Providencia;Andr¿s Bello  2461;ENEL DISTRIBUCION CHILE S.A.;2026715;27/06/2019 18:09:35;-33,42029655;-70,61127794;Costanera Center;Enel X SPA;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;6;27
1;2;SI;AC;1650-1;7;AC-Tipo 2 (Menneke);1682-1;BTC POWER ;EVP-1001-30-P;14;SI;Providencia;Andr¿s Bello  2461;ENEL DISTRIBUCION CHILE S.A.;2026715;27/06/2019 18:09:35;-33,42029655;-70,61127794;Costanera Center;Enel X SPA;Metropolitana;76924079-9;Servicio de recarga Pública (BNUP);;2019;6;27
1;2;SI;AC;1661-1;7;AC-Tipo 1 (SAE J1772);1683-1;BTC POWER;EVP-1001-30-P;14;SI;Vina del Mar;Libertad  1348;CGE;2026725;27/06/2019 18:21:23;-33,00916865;-71,54850231;Boulevard Marina;Inmobiliaria Mall Viña del Mar;Valparaíso;96863570-0;Servicio de recarga Pública (BNUP);;2019;6;27
1;2;SI;AC;1662-1;7;AC-Tipo 2 (Menneke);1683-1;BTC POWER;EVP-1001-30-P;14;SI;Vina del Mar;Libertad  1348;CGE;2026725;27/06/2019 18:21:23;-33,00916865;-71,54850231;Boulevard Marina;Inmobiliaria Mall Viña del Mar;Valparaíso;96863570-0;Servicio de recarga Pública (BNUP);;2019;6;27
1;2;SI;AC;1663-1;7;AC-Tipo 1 (SAE J1772);1684-1;BTC POWER;EVP-1001-30-P;14;SI;Vina del Mar;Libertad  1348;CGE;2027170;28/06/2019 15:32:27;-33,00932015;-71,54673994;Mall Marina;Inmobiliaria Mall Viña del Mar;Valparaíso;96863570-0;Servicio de recarga Pública (BNUP);;2019;6;28
1;2;SI;AC;1664-1;7;AC-Tipo 2 (Menneke);1684-1;BTC POWER;EVP-1001-30-P;14;SI;Vina del Mar;Libertad  1348;CGE;2027170;28/06/2019 15:32:27;-33,00932015;-71,54673994;Mall Marina;Inmobiliaria Mall Viña del Mar;Valparaíso;96863570-0;Servicio de recarga Pública (BNUP);;2019;6;28
1;1;NO;AC;1679-1;22;AC-Tipo 2 (Menneke);1712-1;Ducati;Pole Station 3G;22;NO;Huechuraba;Del Parque  4980;ENEL DISTRIBUCION CHILE S.A.;2026700;27/06/2019 17:42:39;-33,38889693;-70,61664331;Smarcity, Ciudad Empresarial;Enel distribución Chile SA;Metropolitana;96800570-7;Servicio de recarga Pública (BNUP);;2019;6;27
1;1;SI;AC;1802-1;7;AC-Tipo 1 (SAE J1772);1862-1;Circutor;E-Home ;7;SI;Providencia;Avenida Francisco Bilbao  1439;ENEL DISTRIBUCION CHILE S.A.;2037506;18/07/2019 18:10:52;-33,43933682;-70,614507;Electrolinera-50;Compañia de Leasing Tattersal ;Metropolitana;96565580-8;Servicio de recarga Pública (BNUP);;2019;7;18
2;2;NO;AC;1861-1;22;AC-Tipo 1 (SAE J1772);1921-1;EV BOX;ML3262-1100;22;NO;Quillota;CHACABUCO  344;CHILQUINTA;2040550;25/07/2019 09:55:34;-32,8781501;-71,24722993;Oficina Chilquinta Quillota;CHILQUINTA   ENERGIA S.A.;Valparaíso;96813520-1;Servicio de recarga Pública (BNUP);;2019;7;25
2;2;NO;AC;1861-2;22;AC-Tipo 1 (SAE J1772);1921-1;EV BOX;ML3262-1100;22;NO;Quillota;CHACABUCO  344;CHILQUINTA;2040550;25/07/2019 09:55:34;-32,8781501;-71,24722993;Oficina Chilquinta Quillota;CHILQUINTA   ENERGIA S.A.;Valparaíso;96813520-1;Servicio de recarga Pública (BNUP);;2019;7;25
2;2;NO;AC;1861-1;22;AC-Tipo 1 (SAE J1772);1921-2;EV BOX;ML3262-1100;22;NO;Quillota;CHACABUCO  344;CHILQUINTA;2040550;25/07/2019 09:55:34;-32,8781501;-71,24722993;Oficina Chilquinta Quillota;CHILQUINTA   ENERGIA S.A.;Valparaíso;96813520-1;Servicio de recarga Pública (BNUP);;2019;7;25
2;2;NO;AC;1861-2;22;AC-Tipo 1 (SAE J1772);1921-2;EV BOX;ML3262-1100;22;NO;Quillota;CHACABUCO  344;CHILQUINTA;2040550;25/07/2019 09:55:34;-32,8781501;-71,24722993;Oficina Chilquinta Quillota;CHILQUINTA   ENERGIA S.A.;Valparaíso;96813520-1;Servicio de recarga Pública (BNUP);;2019;7;25
1;3;SI;DC;1981-1;50;CCS Tipo 2;2041-1;ABB;TERRA 53;72;SI;Antofagasta;EDMUNDO PEREZ ZUJOVIC 10675;CGE;2055411;20/08/2019 15:15:03;-23,56550652;-70,39860645;COPEC Costanera Antofagasta;COMPANIA DE PETROLEOS COPEC;Antofagasta;99520000-7;Servicio de recarga Pública (Vía interurbana);;2019;8;20
1;3;SI;AC;1982-1;43;AC-Tipo 2 (Menneke);2041-1;ABB;TERRA 53;72;SI;Antofagasta;EDMUNDO PEREZ ZUJOVIC 10675;CGE;2055411;20/08/2019 15:15:03;-23,56550652;-70,39860645;COPEC Costanera Antofagasta;COMPANIA DE PETROLEOS COPEC;Antofagasta;99520000-7;Servicio de recarga Pública (Vía interurbana);;2019;8;20
1;3;SI;DC;1983-1;50;CHAdeMO;2041-1;ABB;TERRA 53;72;SI;Antofagasta;EDMUNDO PEREZ ZUJOVIC 10675;CGE;2055411;20/08/2019 15:15:03;-23,56550652;-70,39860645;COPEC Costanera Antofagasta;COMPANIA DE PETROLEOS COPEC;Antofagasta;99520000-7;Servicio de recarga Pública (Vía interurbana);;2019;8;20
1;2;SI;AC;2063-1;22;AC-Tipo 2 (Menneke);2183-1;EVBOX;PUBLICLINE CHARGING;44;SI;Copiapó;avenida circunvalaci¿n 51;CGE;2063701;02/09/2019 09:50:53;-27,36084054;-70,338604;Oficina CGE, Copiapo;CGE .S.A.;Atacama;76411321-7;Servicio de recarga Pública (BNUP);;2019;9;2
1;2;SI;AC;2063-2;22;AC-Tipo 2 (Menneke);2183-1;EVBOX;PUBLICLINE CHARGING;44;SI;Copiapó;avenida circunvalaci¿n 51;CGE;2063701;02/09/2019 09:50:53;-27,36084054;-70,338604;Oficina CGE, Copiapo;CGE .S.A.;Atacama;76411321-7;Servicio de recarga Pública (BNUP);;2019;9;2
1;2;NO;AC;2104-1;22;AC-Tipo 2 (Menneke);2222-1;EVBOX ;EVBOX PUBLICLINE;44;NO;Iquique;salitrera victoria s/n;;2067488;05/09/2019 14:45:17;-20,20504844;-70,13944535;Mall ZOFRI;CGE S.A.;Tarapacá;76411321-7;Servicio de recarga Pública (Vía interurbana);;2019;9;5
1;2;NO;AC;2104-2;22;AC-Tipo 2 (Menneke);2222-1;EVBOX ;EVBOX PUBLICLINE;44;NO;Iquique;salitrera victoria s/n;;2067488;05/09/2019 14:45:17;-20,20504844;-70,13944535;Mall ZOFRI;CGE S.A.;Tarapacá;76411321-7;Servicio de recarga Pública (Vía interurbana);;2019;9;5
1;2;NO;AC;2189-1;22;AC-Tipo 2 (Menneke);2343-1;Ingeteam;Ingerev;44;NO;Puerto Varas;Del Salvador 219;SAESA;2077572;25/09/2019 11:14:25;-41,31819221;-72,98257897;SAESA Puerto Varas 1;Sociedad Austral de Electricid;Los Lagos;76073162-5;Servicio de recarga Pública (Vía interurbana);;2019;9;25
1;2;NO;AC;2189-2;22;AC-Tipo 2 (Menneke);2343-1;Ingeteam;Ingerev;44;NO;Puerto Varas;Del Salvador 219;SAESA;2077572;25/09/2019 11:14:25;-41,31819221;-72,98257897;SAESA Puerto Varas 1;Sociedad Austral de Electricid;Los Lagos;76073162-5;Servicio de recarga Pública (Vía interurbana);;2019;9;25
1;1;NO;AC;3441-1;22;AC-Tipo 2 (Menneke);4281-1;ORBIS;VIARIS COMBI;22;NO;Providencia;AV. FRANCISCO BILBAO 451;ENEL DISTRIBUCION CHILE S.A.;2189621;25/04/2020 09:18:28;-33,441797;-70,626039;TOTTUS FACTORIA;INMOBILIARIA ITALIA S.A.;Metropolitana;76164389-4;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 9:30 A 21:00 hrs;2020;4;25
1;2;NO;AC;2566-1;7,4;CE Type 2;2923-1;EFACEC;EV-CW-G2-CE-GCCX-1F32ST2-1F32ST2;22;NO;Cerrillos;AV. PEDRO AGUIRRE CERDA CON FELIX MARGOZ S/N;ENEL DISTRIBUCION CHILE S.A.;2131656;26/12/2019 17:45:27;-33,49438633;-70,7054907;Plaza Felix Margoz-Cerrillo;COMPANIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);;2019;12;26
1;2;NO;AC;2566-2;7,4;CE Type 2;2923-1;EFACEC;EV-CW-G2-CE-GCCX-1F32ST2-1F32ST2;22;NO;Cerrillos;AV. PEDRO AGUIRRE CERDA CON FELIX MARGOZ S/N;ENEL DISTRIBUCION CHILE S.A.;2131656;26/12/2019 17:45:27;-33,49438633;-70,7054907;Plaza Felix Margoz-Cerrillo;COMPANIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);;2019;12;26
1;2;NO;AC;2567-1;7,4;CE Type 2;2924-1;EFACEC;EV-CW-G2-CE-GCCX-1F32ST2-1F32ST2;22;NO;La Reina;Av. Principe de Gales con Aguas Claras S/N;ENEL DISTRIBUCION CHILE S.A.;2131665;26/12/2019 17:49:41;-33,43936964;-70,55638639;Estacionamiento Unimarc -La Reina;COMPANIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);;2019;12;26
1;2;NO;AC;2567-2;7,4;CE Type 2;2924-1;EFACEC;EV-CW-G2-CE-GCCX-1F32ST2-1F32ST2;22;NO;La Reina;Av. Principe de Gales con Aguas Claras S/N;ENEL DISTRIBUCION CHILE S.A.;2131665;26/12/2019 17:49:41;-33,43936964;-70,55638639;Estacionamiento Unimarc -La Reina;COMPANIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);;2019;12;26
1;2;NO;AC;2568-1;7,4;CE Type 2;2925-1;EFACEC;EV-CW-G2-CE-GCCX-1F32ST2-1F32ST2;22;NO;La Reina;AV. ECHENIQUE CON CARLOS OSSANDON S/N;ENEL DISTRIBUCION CHILE S.A.;2131659;26/12/2019 17:47:30;-33,4419634;-70,54343939;Plaza Carlos Ossandón;COMPANIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);;2019;12;26
